StudentID,Gender,Nation,Religion,Region,EnrollmentYear,EntranceScore_1,EntranceScore_2,EntranceScore_3,SumScore,Aspiration,IndustryCode,GPA4_1,Rating_1,CreditsRegistered_1,CreditsEarnned_1,GPA4_2,Rating_2,CreditsRegistered_2,CreditsEarnned_2,GPA4_3,Rating_3,CreditsRegistered_3,CreditsEarnned_3,GPA4_4,Rating_4,CreditsRegistered_4,CreditsEarnned_4,TermStatus_1,TermStatus_2,TermStatus_3,TermStatus_4,Drop
4006451417,Nam,Kinh,Khìng,2NT,2021,5.72,5.9,6.58,18.7,NV1,117,0,Y?u,17,0,0,Y?u,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5010454405,Nam,Kinh,Ph?t gi†o,2,2021,6.3,6.5,6.4,19.45,NV1,4054,2.33,Trung bçnh,15,12,0.29,Y?u,17,2,1.57,Y?u,23,18,2.68,Kh†,20,20,0,1,0,0,0
5015351405,Nam,Kinh,Khìng,2,2020,7.6,6.7,6.5,21.05,NV1,1055,3.25,Gi?i,18,18,2.6,Kh†,21,21,3.22,Gi?i,16,16,1.92,Y?u,18,15,0,0,0,0,0
5030454401,Nam,Kinh,Khìng,1,2021,6.9,6.22,8,21.87,NV1,4011,3.53,Gi?i,15,15,2.65,Kh†,17,17,2.19,Trung bçnh,16,14,2.48,Trung bçnh,21,21,0,0,0,0,0
5110351405,Nam,Kinh,Khìng,2,2020,5.8,6.6,7.4,19.8,NV1,1054,0.42,Y?u,18,4,0.21,Y?u,19,2,1.97,Y?u,16,16,0.5,Y?u,17,4,1,1,0,1,1
6007451402,Nam,Kinh,Khìng,1,2021,7.6,5.5,5.75,19.6,NV1,102,2.8,Kh†,15,15,2.24,Trung bçnh,19,19,1.81,Y?u,18,12,1.87,Y?u,23,20,0,0,0,0,0
6023351417,Nam,Kinh,Khìng,2,2020,5.9,6.7,6.2,18.8,NV1,1171,0.14,Y?u,18,1,0,Y?u,19,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6030454401,Nam,Kinh,Khìng,2,2021,8.5,8,7.5,24.25,NV1,4011,3.17,Kh†,15,15,0.5,Y?u,15,5,1.19,Y?u,18,10,0.78,Y?u,27,11,0,1,0,1,1
7001456406,Nam,Kinh,Khìng,1,2021,6.8,6.58,7.6,21.73,NV1,6063,2.82,Kh†,17,17,3,Kh†,18,18,3.22,Gi?i,25,25,3.2,Gi?i,20,20,0,0,0,0,0
7005451416,Nam,Kinh,Khìng,2NT,2021,6.67,7.03,7.6,21.8,NV1,1161,2.42,Trung bçnh,19,16,1.17,Y?u,19.5,11.5,1.36,Y?u,19.5,12.5,1.45,Y?u,20,14,0,0,0,0,0
7096354401,Nam,Kinh,Khìng,2,2020,6.1,6.8,7.2,20.35,NV1,4011,0.31,Y?u,16,2,0.44,Y?u,16,4,2,Trung bçnh,16,11,1.06,Y?u,25,10,1,1,0,0,1
8105351405,Nam,Kinh,Khìng,2NT,2020,5.75,6.4,5.2,16.91,NV1,1055,1.11,Y?u,18,10,0,Y?u,19,0,0,0,0,0,2.17,Trung bçnh,6,6,0,1,1,0,1
9028352407,Nam,Kinh,Khìng,1,2020,8,6.9,7,22.65,NV1,207,1.5,Y?u,17,14,1.17,Y?u,21,9,2.16,Trung bçnh,16,16,0.55,Y?u,21,6,0,0,0,1,0
19452403,Nam,Kinh,Khìng,2,2021,7.8,6,8,22.05,NV2,2031,1.94,Y?u,18,15,2.33,Trung bçnh,18,16,2.21,Trung bçnh,21,18,2.69,Kh†,21,21,0,0,0,0,0
6009351420,Nam,Kinh,Khìng,2NT,2020,6.6,6.4,7.2,20.7,NV3,120,1.5,Y?u,17,14,1.37,Y?u,19,12,2.47,Trung bçnh,16,16,2.04,Trung bçnh,26,23,0,0,0,0,0
31454401,Nam,Kinh,Ph?t gi†o,2NT,2021,7.27,6.67,6.83,21.27,NV1,4011,2.83,Kh†,15,13,1.74,Y?u,19,13,1.44,Y?u,16,13,1.38,Y?u,21,14,0,0,0,0,0
1010451430,Nam,Kinh,Khìng,2NT,2021,7.9,7.3,7.3,23,NV1,130,2.5,Kh†,18,18,2.18,Trung bçnh,20,17,1.59,Y?u,17,12,1.81,Y?u,21,15,0,0,0,0,0
3012459401,Nam,Kinh,Khìng,2NT,2021,8.07,9.27,9.13,26.97,NV1,901,3.05,Kh†,19,19,2.89,Kh†,19,19,2.92,Kh†,19,19,3.19,Kh†,21,21,0,0,0,0,0
3090354407,Nam,Kinh,Khìng,1,2020,6.1,6.7,7.8,21.35,NV1,407,0,Y?u,17,0,0.4,Y?u,15,2,2.09,Trung bçnh,17,14,0.67,Y?u,18,6,1,1,0,1,1
7105457451,Nam,Kinh,Ph?t gi†o,2,2021,7.8,6,8.2,22.9,NV2,7512,2.72,Kh†,18,18,1.94,Y?u,17,13,2.68,Kh†,17,17,2.71,Kh†,19,19,0,0,0,0,0
8105457451,Nam,Kinh,Tìn gi†o,2,2021,5.5,6.75,9,22.94,NV1,7511,1.5,Y?u,18,12,1.74,Y?u,17,11,1.32,Y?u,17,9,1.03,Y?u,16,8,0,0,0,0,0
9062354404,Nam,Kinh,Khìng,1,2020,7.8,8,5.8,22.35,NV4,4041,2.91,Kh†,17,17,2.7,Kh†,15,15,3.24,Gi?i,17,17,2.79,Kh†,21,21,0,0,0,0,0
2049456412,Nam,Jrai,Khìng,1,2021,7,5,9.5,24.25,NV1,612,1.32,Y?u,17,14,1.29,Y?u,17,8,1.39,Y?u,23,17,1.67,Y?u,9,9,0,0,0,0,0
46454405,N?,Kinh,Khìng,2NT,2021,7.07,6.33,7.03,20.93,NV1,4051,2.73,Kh†,15,15,1.68,Y?u,17,14,2.39,Trung bçnh,19,19,2.98,Kh†,21,21,0,0,0,0,0
1009457452,N?,Kinh,Khìng,2NT,2021,6.13,6.67,7.37,20.67,NV1,7522,1.58,Y?u,18,12,1.06,Y?u,24,14,1.69,Y?u,21,16,1.27,Y?u,22,17,0,0,0,0,0
1016451416,Nam,Kinh,Khìng,2,2021,5.8,7.2,7,20.25,NV1,1161,2.53,Kh†,19,19,1.54,Y?u,17.5,13.5,1.36,Y?u,16.5,10.5,1.45,Y?u,20,12,0,0,0,0,0
1037451430,Nam,Kinh,Khìng,2NT,2021,7.3,7.4,6.7,21.9,NV1,130,2.17,Trung bçnh,18,15,0,Y?u,20,0,0.85,Y?u,17,7,0.48,Y?u,23,6,0,1,1,1,1
1039357401,N?,Kinh,Khìng,2,2020,8.8,8.3,9.4,26.5,NV1,701,3.75,Xu?t s?c,18,18,3.84,Xu?t s?c,19,19,3.86,Xu?t s?c,18,18,3.73,Xu?t s?c,20,20,0,0,0,0,0
3033457401,N?,Kinh,Khìng,2,2021,6.8,6.5,9.2,24.03,NV1,701,2.78,Kh†,18,18,2.7,Kh†,22,22,3.13,Kh†,15,15,2.98,Kh†,20,20,0,0,0,0,0
6012459401,N?,Kinh,Khìng,2,2021,8.2,9,7.5,24.95,NV1,901,2.26,Trung bçnh,19,19,2.79,Kh†,19,19,2.63,Kh†,19,19,2.66,Kh†,19,19,0,0,0,0,0
7046354404,N?,Kinh,Khìng,2NT,2020,6.7,7.4,7.5,21.6,NV1,4041,1.74,Y?u,17,14,2.23,Trung bçnh,15,15,2.91,Kh†,17,17,2.38,Trung bçnh,24,24,0,0,0,0,0
8009459403,N?,Hrà,Khìng,1,2021,4.8,7.25,7.25,22.05,NV1,903,2.34,Trung bçnh,19,19,2.62,Kh†,17,17,2.72,Kh†,18,18,2.72,Kh†,18,18,0,0,0,0,0
8152354401,N?,Kinh,Khìng,2,2020,6.8,6.6,7,20.4,NV1,4011,1.19,Y?u,16,8,1.28,Y?u,16,11,1.71,Y?u,21,16,0.63,Y?u,19,5,0,0,0,1,0
9092357451,N?,Kinh,Khìng,1,2020,8.2,8,5.4,21,,7512,2.3,Trung bçnh,20,18,2.59,Kh†,23,23,2.82,Kh†,17,17,2.48,Trung bçnh,21,21,0,0,0,0,0
1015356410,Nam,Kinh,Khìng,1,2020,6.9,7.3,7.6,21.8,NV1,610,2.12,Trung bçnh,21,21,2.31,Trung bçnh,16,16,2.56,Kh†,16,16,2.22,Trung bçnh,23,17,0,0,0,0,0
2037451430,Nam,Kinh,Khìng,1,2021,7,6.1,8.3,22.15,NV1,130,2.33,Trung bçnh,18,18,1.75,Y?u,20,16,1.5,Y?u,17,11,1.43,Y?u,28,19,0,0,0,0,0
4014351401,Nam,Kinh,Khìng,2,2020,9.2,6.5,5.75,21.7,NV1,101,2.22,Trung bçnh,18,18,2.03,Trung bçnh,18,15,2.67,Kh†,21,21,1.52,Y?u,21,12,0,0,0,0,0
4033457401,N?,Kinh,Khìng,2NT,2021,7.8,7.75,8.6,25.06,NV1,701,3.19,Kh†,18,18,3.05,Kh†,19,19,3.25,Gi?i,18,18,3.2,Gi?i,22,22,0,0,0,0,0
6006351417,Nam,Kinh,Khìng,2NT,2020,7.78,5.98,5.7,19.96,NV1,1171,1.53,Y?u,18,13,1.48,Y?u,24,17,2.13,Trung bçnh,15,13,1.9,Y?u,20.5,18.5,0,0,0,0,0
8005451416,Nam,Kinh,Khìng,1,2021,6.6,6.63,6.63,20.61,NV1,1161,2.76,Kh†,19,19,1.31,Y?u,19.5,13.5,1.79,Y?u,16.5,11.5,1.07,Y?u,27,14,0,0,0,0,0
8045356412,Nam,Kinh,Khìng,1,2020,6.5,8.25,8.5,24,,612,2.21,Trung bçnh,17,17,1.98,Y?u,20,17,3.21,Gi?i,17,17,2.04,Trung bçnh,28,24,0,0,0,0,0
8175454401,N?,Kinh,Khìng,2,2021,7.8,7.5,5,20.55,NV2,4011,3.3,Gi?i,15,15,2.27,Trung bçnh,15,15,2.58,Kh†,18,18,2.96,Kh†,25,25,0,0,0,0,0
7004352402,N?,Kinh,Khìng,2NT,2020,8.8,8.5,7.75,25.55,NV3,2024,3.32,Gi?i,19,19,3.23,Gi?i,22,22,3.5,Gi?i,13,13,3.43,Gi?i,21,21,0,0,0,0,0
7043359401,N?,Jrai,Tin lÖnh,1,2020,6.2,5.25,5.75,19.95,NV2,901,1.79,Y?u,19,16,1.47,Y?u,19,13,2.25,Trung bçnh,22,22,2.48,Trung bçnh,21,21,0,0,0,0,0
1023354401,Nam,Kinh,Khìng,1,2020,8,7.6,8.8,25.15,NV1,4011,1.44,Y?u,16,11,1.13,Y?u,16,8,1.97,Y?u,16,16,2.04,Trung bçnh,27,21,0,0,0,0,0
4023359401,N?,Kinh,Khìng,1,2020,8.75,8,8.75,28.25,NV1,901,2.45,Trung bçnh,19,19,2.24,Trung bçnh,25,21,2.74,Kh†,19,19,1.96,Y?u,23,21,0,0,0,0,0
5013456401,N?,Jrai,Khìng,1,2021,9.1,8.5,8,28.35,NV1,601,2.81,Kh†,18,18,2.88,Kh†,17,17,2.95,Kh†,20,20,3.44,Gi?i,18,18,0,0,0,0,0
5018357451,N?,Kinh,Ph?t gi†o,1,2020,8.4,9.2,9.4,28.05,NV1,7513,2.53,Kh†,20,17,3.12,Kh†,13,13,3.18,Kh†,19,19,3.33,Gi?i,26,26,0,0,0,0,0
6029454403,N?,Kinh,Ph?t gi†o,1,2021,7.8,5.5,6,20.05,,4031,3.03,Kh†,16,16,1.07,Y?u,15,8,1.94,Y?u,18,15,2.55,Kh†,29,29,0,0,0,0,0
7012456410,Nam,Jrai,Tin lÖnh,1,2021,5.13,6.5,7.47,21.85,NV1,610,1.31,Y?u,21,14,1.5,Y?u,16,10,0.6,Y?u,20,6,1.95,Y?u,28,22,0,0,1,0,0
7012459401,N?,Kinh,Khìng,1,2021,7.25,8.7,8.95,25.65,NV1,901,2,Trung bçnh,19,16,2.45,Trung bçnh,22,20,2.5,Kh†,19,19,2.5,Kh†,19,19,0,0,0,0,0
8004354403,N?,Kinh,Khìng,2NT,2020,6.98,8.06,8.72,23.76,NV1,4031,2.62,Kh†,17,17,2.03,Trung bçnh,16,12,2.72,Kh†,16,16,2.87,Kh†,26,26,0,0,0,0,0
8043359401,Nam,Kinh,Khìng,1,2020,6,6.25,7.25,22.25,NV1,901,1.55,Y?u,19,17,1.13,Y?u,19,11,2.18,Trung bçnh,19,19,1.26,Y?u,23,14,0,0,0,0,0
9006457401,N?,Kinh,Thiàn ch£a gi†o,1,2021,8.22,8.4,8.58,26.09,NV1,701,2.94,Kh†,18,18,3,Kh†,27,27,2.97,Kh†,16,16,3.35,Gi?i,20,20,0,0,0,0,0
2009351414,Nam,Kinh,Khìng,2,2020,6.7,8.2,7.9,22.8,NV1,1141,1.69,Y?u,16,13,0.18,Y?u,17,2,0,0,0,0,0,0,0,0,0,1,1,1,1
2009457452,N?,Kinh,Khìng,1,2021,6.4,7.9,5.2,20.25,NV1,7522,1.56,Y?u,18,12,0.53,Y?u,19,4,0.55,Y?u,22,8,0.71,Y?u,21,9,0,1,1,1,1
52457452,N?,Jrai,Khìng,1,2021,7.5,8.25,4.8,23.3,NV2,7522,1.69,Y?u,18,15,0.68,Y?u,19,6,0.84,Y?u,19,7,1.02,Y?u,23,12,0,1,1,0,1
3054454405,N?,Kinh,Khìng,2,2021,8.4,8,7.5,24.15,NV4,4054,3.1,Kh†,15,15,2.29,Trung bçnh,17,17,2.68,Kh†,17,17,2.18,Trung bçnh,20,17,0,0,0,0,0
5221454401,N?,Kinh,Khìng,1,2021,7.2,7,7,21.95,NV1,4011,3.4,Gi?i,15,15,2.33,Trung bçnh,15,15,3,Kh†,18,18,2.97,Kh†,19,19,0,0,0,0,0
3458401,Nam,Kinh,Khìng,2NT,2021,9.2,9.1,9.1,27.9,NV1,801,3,Kh†,18,18,0.39,Y?u,14,3,0,0,0,0,0,0,0,0,0,1,1,1,1
7457401,Nam,Kinh,Khìng,2NT,2021,7.42,9.62,9.04,26.84,NV1,701,3.64,Xu?t s?c,18,18,3.95,Xu?t s?c,19,19,3.72,Xu?t s?c,18,18,3.45,Gi?i,20,20,0,0,0,0,0
4000456402,Nam,Kinh,Khìng,2,2021,8,8.6,7.47,24.07,NV1,602,1.84,Y?u,19,10,0,Khìng x?p lo?i,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1
5006451417,Nam,Kinh,Khìng,2NT,2021,6.96,6.56,6.8,20.82,NV1,1171,3.03,Kh†,17,17,1.56,Y?u,18,11,1.79,Y?u,17.5,12.5,2.56,Kh†,26,26,0,0,0,0,0
6005453403,Nam,Kinh,Khìng,1,2021,8.6,6.75,7.75,23.85,NV1,303,2.94,Kh†,17,17,3.16,Kh†,16,16,2.94,Kh†,17,17,3.29,Gi?i,17,17,0,0,0,0,0
6018357451,N?,Kinh,Khìng,1,2020,7.1,6.6,7.4,22.13,NV1,7512,1.98,Y?u,20,20,1,Y?u,17,7,1.85,Y?u,17,14,2.31,Trung bçnh,21,21,0,0,0,0,0
6028451417,Nam,Kinh,Khìng,1,2021,8,7,7.5,23.25,NV2,1171,2.65,Kh†,17,17,2.25,Trung bçnh,18,18,1.5,Y?u,17.5,13.5,2.33,Trung bçnh,21,21,0,0,0,0,0
7010454405,Nam,Kinh,Khìng,2,2021,5.7,7.2,6.6,19.5,NV1,4054,2.07,Trung bçnh,15,12,0.3,Y?u,20,3,1.44,Y?u,18,12,2.07,Trung bçnh,23,17,0,1,0,0,0
8035356412,Nam,Kinh,Khìng,1,2020,7.1,7.9,9,24,NV1,612,0.71,Y?u,17,8,0.28,Y?u,18,2,0,Khìng x?p lo?i,19,0,0,0,0,0,1,1,1,1,1
9093351405,Nam,Kinh,Khìng,1,2020,7.3,5.5,6.9,19.7,NV1,1055,1.72,Y?u,18,13,1.66,Y?u,19,12,2.92,Kh†,18,18,2.48,Trung bçnh,25,22,0,0,0,0,0
20451416,Nam,Kinh,Khìng,2NT,2021,6.5,9.1,7.8,23.9,NV1,1161,2.79,Kh†,19,19,2.62,Kh†,19.5,19.5,2.74,Kh†,16.5,16.5,3,Kh†,16,16,0,0,0,0,0
26451416,Nam,Ch?m,BÖ La Mìn,1,2021,5.2,6,3.8,17.75,NV1,1161,1.47,Y?u,19,13,1.94,Y?u,19.5,17.5,1.7,Y?u,18.5,11.5,1.27,Y?u,24,15,0,0,0,0,0
58451405,Nam,Kinh,Khìng,2,2021,7.67,8,7.6,23.52,NV1,1055,2.38,Trung bçnh,16,14,1.9,Y?u,24,18,1.6,Y?u,15,12,0.2,Y?u,20,1,0,0,0,1,0
1004452403,Nam,Kinh,Khìng,1,2021,5.07,6.4,6.97,19.19,NV1,2031,1.69,Y?u,18,15,1.39,Y?u,18,10,1.91,Y?u,22,18,1.2,Y?u,20,12,0,0,0,0,0
1032454401,Nam,Kinh,Khìng,2NT,2021,7.52,7.88,7.94,23.84,NV1,4011,3.03,Kh†,15,15,1.9,Y?u,15,11,1.64,Y?u,18,11,1.71,Y?u,19,13,0,0,0,0,0
1176454401,Nam,Kinh,Ph?t gi†o,2,2021,6.2,7.25,7.4,21.1,NV2,4017,3.27,Gi?i,15,15,1.77,Y?u,15,12,1.69,Y?u,21,13,2.17,Trung bçnh,24,21,0,0,0,0,0
2002459402,Nam,Kinh,Khìng,,2021,7.9,7.2,9,25.33,NV1,902,2.68,Kh†,17,17,2.15,Trung bçnh,17,15,1.95,Y?u,19,16,2.88,Kh†,20,20,0,0,0,0,0
2111451405,Nam,Kinh,Khìng,1,2021,5.37,7.7,5.73,19.55,NV1,1054,2.03,Trung bçnh,16,16,1.74,Y?u,19,16,1.39,Y?u,18,12,1.18,Y?u,17,8,0,0,0,0,0
3010451430,Nam,Kinh,Khìng,2NT,2021,9.3,8.6,9.4,27.8,NV1,130,2.83,Kh†,18,18,2.59,Kh†,22,22,1.63,Y?u,15,10,1.7,Y?u,23,17,0,0,0,0,0
3115454401,Nam,Kinh,Ph?t gi†o,2NT,2021,6.76,6.36,6.42,20.04,NV1,4017,3.3,Gi?i,15,15,1.77,Y?u,15,12,1.94,Y?u,18,16,2.23,Trung bçnh,24,21,0,0,0,0,0
4003351420,Nam,Kinh,Khìng,2NT,2020,6.63,6.87,6.53,20.53,NV1,120,1.94,Y?u,17,15,2.36,Trung bçnh,21,21,2.17,Trung bçnh,18,18,2.11,Trung bçnh,19,19,0,0,0,0,0
4023354401,Nam,Kinh,Khìng,1,2020,6.64,7.82,6.6,21.81,NV1,4011,1.78,Y?u,16,16,1.6,Y?u,26,18,2.16,Trung bçnh,16,13,2.52,Kh†,25,22,0,0,0,0,0
4037451430,Nam,Kinh,Khìng,2,2021,6.1,6.6,7.6,20.55,NV1,130,2.08,Trung bçnh,18,15,1.33,Y?u,20,11,0.7,Y?u,20,9,0.56,Y?u,18,4,0,0,1,1,1
5004357401,Nam,Kinh,Khìng,2,2020,8.2,7.9,8.3,24.78,NV1,701,2.78,Kh†,18,18,3.39,Gi?i,14,14,3.21,Gi?i,21,21,3,Kh†,21,21,0,0,0,0,0
5231454401,Nam,Kinh,Ph?t gi†o,2,2021,6.5,6.74,6.82,20.31,NV1,4015,2.9,Kh†,15,15,1.6,Y?u,15,12,1,Y?u,21,12,1.84,Y?u,19,16,0,0,0,0,0
6018351417,Nam,Kinh,Khìng,2,2020,5.56,6.8,7.42,20.03,NV1,1171,1.58,Y?u,18,15,1.63,Y?u,19,15,2.53,Kh†,18,18,1.24,Y?u,21.5,13.5,0,0,0,0,0
6023354403,Nam,Kinh,Khìng,2,2020,7.6,7.75,4.6,20.2,NV1,4031,1.59,Y?u,17,11,2.25,Trung bçnh,12,12,3.25,Gi?i,14,14,2.37,Trung bçnh,27,24,0,0,0,0,0
6029351416,Nam,Kinh,Khìng,2NT,2020,7.2,7.5,7,22.2,NV1,1161,2.51,Kh†,20.5,20.5,2.55,Kh†,20,20,3.35,Gi?i,13,13,2.41,Trung bçnh,19.5,19.5,0,0,0,0,0
6031451430,Nam,Kinh,Khìng,1,2021,7,7.8,7.5,23.05,NV1,130,2.5,Kh†,18,15,1.18,Y?u,20,11,0.91,Y?u,17,8,1.27,Y?u,32,19,0,0,1,0,0
6037451430,Nam,Kinh,Khìng,2NT,2021,7,7.6,7.5,22.6,NV1,130,2.08,Trung bçnh,18,15,0.83,Y?u,20,10,0.4,Y?u,20,4,0,Y?u,15,0,0,1,1,1,1
7007354405,Nam,Kinh,Khìng,2,2020,7.72,7.22,7.6,22.79,NV1,4054,1.63,Y?u,16,14,2.06,Trung bçnh,18,18,3.23,Gi?i,15,15,2.85,Kh†,23,23,0,0,0,0,0
7016451405,Nam,Kinh,Khìng,2NT,2021,6.28,6.02,5.56,18.36,NV1,1055,1.88,Y?u,16,13,1.21,Y?u,19,11,1.08,Y?u,18,9,0.35,Y?u,20,3,0,0,0,1,0
7020354407,Nam,Kinh,Khìng,2,2020,7.76,6.76,6.88,21.65,NV1,407,2.62,Kh†,17,17,2.71,Kh†,17,17,3,Kh†,16,16,3.11,Kh†,23,23,0,0,0,0,0
7029454403,Nam,Kinh,Khìng,2,2021,7.2,6.5,6.5,20.45,NV4,4031,3.28,Gi?i,16,16,2.8,Kh†,20,20,3.1,Kh†,15,15,3.17,Kh†,18,18,0,0,0,0,0
7056454406,Nam,Kinh,Khìng,2NT,2021,5.5,6,5.6,17.6,NV1,406,3,Kh†,15,15,1.95,Y?u,19,15,2.29,Trung bçnh,12,12,2.52,Kh†,26,26,0,0,0,0,0
8006351417,Nam,Kinh,Khìng,1,2020,7.5,6.6,6.2,21.05,NV1,1171,1.25,Y?u,18,10,1.98,Y?u,24,20,1.69,Y?u,18,13,1.84,Y?u,21.5,19,0,0,0,0,0
8010451430,Nam,Kinh,Khìng,2NT,2021,7.4,6.8,7.4,22.1,NV1,130,2.67,Kh†,18,18,1.93,Y?u,22,18,1.97,Y?u,15,15,1.7,Y?u,22,19,0,0,0,0,0
8016451405,Nam,Kinh,Khìng,2NT,2021,8.1,7.7,7.33,23.13,NV1,1054,2.84,Kh†,16,16,3.02,Kh†,24,24,3.12,Kh†,17,17,2.91,Kh†,17,17,0,0,0,0,0
8031454401,Nam,Kinh,Ph?t gi†o,2NT,2021,6.9,7.22,6.7,21.32,NV1,4016,3.5,Gi?i,15,15,1.76,Y?u,21,17,1.46,Y?u,12,9,2.35,Trung bçnh,31,28,0,0,0,0,0
9006451417,Nam,Kinh,Khìng,1,2021,7.8,7.4,8.6,24.55,NV1,1171,2.91,Kh†,17,17,1.86,Y?u,18,14,1.34,Y?u,17.5,13,2.15,Trung bçnh,30,28,0,0,0,0,0
9015351405,Nam,Kinh,Khìng,2NT,2020,6.5,5.4,7,19.4,NV1,1052,1.53,Y?u,18,13,1.26,Y?u,21,11,1.94,Y?u,16,16,0.98,Y?u,24,12,0,0,0,1,0
9020457451,Nam,Kinh,Khìng,2,2021,7.13,7.97,7.33,22.57,NV1,7512,2.83,Kh†,18,18,2.56,Kh†,17,17,2.59,Kh†,17,17,2.66,Kh†,19,19,0,0,0,0,0
9029351416,Nam,Kinh,Khìng,1,2020,5.2,5.8,6.3,18.05,NV1,1161,0.9,Y?u,20.5,11,0.2,Y?u,20,2,2.08,Trung bçnh,13,12,0.84,Y?u,25.5,8.5,0,1,0,1,1
9046451430,Nam,Kinh,Ph?t gi†o,2,2021,7.6,5.75,7.25,20.85,NV1,130,1.42,Y?u,18,12,0,Khìng x?p lo?i,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1
9052454407,Nam,Kinh,Khìng,2,2021,5.57,6.13,7.07,19.02,NV1,407,2.88,Kh†,16,16,1.28,Y?u,16,9,1.03,Y?u,16,8,2.37,Trung bçnh,23,23,0,0,0,0,0
9060454404,Nam,Kinh,Khìng,2NT,2021,6.25,7.1,7.35,21.2,NV1,4041,2.75,Kh†,16,13,0,Y?u,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1
9065451405,Nam,Kinh,Khìng,2NT,2021,8.4,7.6,7.6,24.1,NV1,1054,2,Trung bçnh,16,16,1.37,Y?u,19,12,2.11,Trung bçnh,18,15,1.25,Y?u,26,14,0,0,0,0,0
9086451405,Nam,Kinh,Thiàn ch£a gi†o,2,2021,7,6.5,7.2,20.95,NV1,1053,1.94,Y?u,16,14,1.5,Y?u,19,13,0.25,Y?u,18,3,1.1,Y?u,25,12,0,0,1,0,0
4018356408,N?,Jrai,Khìng,1,2020,6.5,7.2,7.1,23.55,NV1,608,1.61,Y?u,18,15,1.31,Y?u,18,11,2.31,Trung bçnh,18,18,1.74,Y?u,25,19,0,0,0,0,0
9007456408,Nam,Ba Na,Tin lÖnh,1,2021,5.05,5.85,7.75,21.4,NV1,608,0.25,Y?u,18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5456403,N?,Kinh,Khìng,1,2021,6.5,5.5,8.25,21,NV1,603,2.15,Trung bçnh,17,17,2.11,Trung bçnh,18,16,2.25,Trung bçnh,20,16,2.81,Kh†,26,26,0,0,0,0,0
8354405,N?,Kinh,Khìng,2NT,2020,8.77,8,8.13,24.9,NV1,4051,3.66,Xu?t s?c,16,16,3.1,Kh†,20,20,3.77,Xu?t s?c,15,15,3.83,Xu?t s?c,18,18,0,0,0,0,0
24459403,N?,Hrà,Khìng,1,2021,9.25,6.4,8.75,27.15,NV1,903,2.5,Kh†,19,16,2.5,Kh†,22,18,2.89,Kh†,18,18,3.11,Kh†,22,22,0,0,0,0,0
37357401,N?,Kinh,Thiàn ch£a gi†o,2NT,2020,7.4,8.4,8.1,24.5,NV1,701,1.97,Y?u,18,15,2.5,Kh†,19,19,2.89,Kh†,18,18,2.38,Trung bçnh,25,25,0,0,0,0,0
44359401,N?,Kinh,Khìng,2,2020,7.8,8,5.4,21.45,NV1,901,2.68,Kh†,19,19,2.62,Kh†,21,21,3.12,Kh†,17,17,2.74,Kh†,17,17,0,0,0,0,0
106457451,N?,Kinh,Khìng,2,2021,7.8,7.25,7.6,22.94,,7512,2.44,Trung bçnh,18,18,2.53,Kh†,17,17,2.56,Kh†,17,17,2.61,Kh†,19,19,0,0,0,0,0
1024354401,N?,Kinh,Khìng,2NT,2020,5.98,6.52,6.5,19.5,NV1,401,1.78,Y?u,16,13,2.09,Trung bçnh,16,16,2.44,Trung bçnh,16,16,2.45,Trung bçnh,19,19,0,0,0,0,0
1062459401,N?,Kinh,Khìng,2NT,2021,7.25,8.25,8.75,24.75,NV1,901,2.76,Kh†,19,19,2.84,Kh†,19,19,3.24,Gi?i,19,19,3.09,Kh†,17,17,0,0,0,0,0
1111451405,N?,Kinh,Khìng,2NT,2021,8,7.6,9,25.1,NV1,1053,3.5,Gi?i,16,16,2.93,Kh†,22,22,2.82,Kh†,19,19,3.21,Gi?i,17,17,0,0,0,0,0
1113354401,N?,Jrai,Khìng,1,2020,7,6.2,6,19.2,NV1,4016,1.59,Y?u,16,14,1.66,Y?u,16,13,0,Y?u,20,0,1.33,Y?u,35,23,0,0,1,0,0
2008356401,N?,Kinh,Khìng,1,2020,8,3.75,7.25,19.75,NV1,601,2,Trung bçnh,18,18,2.18,Trung bçnh,17,13,2.73,Kh†,20,20,2.4,Trung bçnh,24,24,0,0,0,0,0
2013454404,N?,Kinh,Khìng,1,2021,7.2,6.57,6.87,21.39,NV1,4041,3.03,Kh†,16,16,1.6,Y?u,21,15,1.94,Y?u,17,14,1.81,Y?u,27,25,0,0,0,0,0
2096454404,N?,Kinh,Khìng,1,2021,6.2,6.1,7.37,20.42,NV1,4041,3.19,Kh†,16,16,1.94,Y?u,17,17,1.97,Y?u,19,16,1.15,Y?u,23,15,0,0,0,0,0
2101354407,N?,Kinh,Khìng,2NT,2020,8,7,6.2,21.7,NV1,407,3.5,Gi?i,17,17,3.17,Kh†,15,15,3.78,Xu?t s?c,16,16,3.52,Gi?i,21,21,0,0,0,0,0
